customer_id,customer_name,purchase_frequency,average_order_value,product_preferences
89,Arvilla Osborn,3,3995.1366666666668,"Surly Troll Frameset - 2017,Trek Powerfly 8 FS Plus - 2017,Trek Precaliber 24 7-speed Girl's - 2018"
90,Marjorie Logan,7,1405.75,"Heller Shagamaw Frame - 2016,Electra Moto 1 - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Surly Troll Frameset - 2017,Trek Domane SLR 6 - 2018,Electra Treasure 1 20"" - 2018"
91,Marvin Mullins,6,3471.703333333333,"Trek Fuel EX 8 29 - 2016,Surly Straggler 650b - 2016,Electra Townie Original 7D - 2015/2016,Trek Domane SL Frameset - 2018,Trek Conduit+ - 2018,Electra Queen of Hearts 3i - 2018"
92,Tena Cruz,5,655.676,"Electra Cruiser 1 - 2016/2017/2018,Haro Flightline One ST - 2017,Surly Steamroller - 2017,Trek Precaliber 12 Girls - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
93,Corrina Sawyer,8,3651.6974999999998,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Sun Bicycles Spider 3i - 2017,Trek Emonda S 4 - 2017,Trek Domane SLR 6 Disc - 2017,Trek Powerfly 8 FS Plus - 2017,Trek Super Commuter+ 7 - 2018,Electra Townie Commute 8D - 2018,Electra Townie Commute 27D Ladies - 2018"
94,Sharyn Hopkins,10,3713.7869999999994,"Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016,Electra Townie Original 21D - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D EQ - Women's - 2016,Trek Fuel EX 9.8 29 - 2017,Trek Emonda S 4 - 2017,Trek Madone 9.2 - 2017,Trek Marlin 5 - 2018,Trek Super Commuter+ 8S - 2018"
95,Letitia Franco,3,4389.793333333333,"Trek Silque SLR 7 Women's - 2017,Surly Ogre Frameset - 2017,Trek Precaliber 16 Boys - 2017"
96,Floretta Higgins,2,4548.72,"Trek Conduit+ - 2016,Surly Straggler - 2016"
97,Louanne Martin,3,2299.8866666666668,"Electra Townie 7D (20-inch) - Boys' - 2017,Electra Townie Original 21D EQ - 2017/2018,Electra Townie Go! 8i - 2017/2018"
98,Violet Valenzuela,3,1026.4366666666667,"Surly Wednesday Frameset - 2016,Electra Moto 1 - 2016,Electra Townie Original 21D - 2016"
99,Carie Kidd,5,1258.038,"Heller Shagamaw Frame - 2016,Surly Straggler - 2016,Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D EQ - Women's - 2016"
100,Kellie Franco,1,5999.78,Trek Emonda SL 6 Disc - 2018
101,Nichelle Howell,2,739.88,"Surly Ice Cream Truck Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016"
102,Marisol Goodman,2,1698.825,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
103,Sylvie Wilkerson,2,1698.695,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
104,Katharina Bates,7,1920.412857142857,"Surly Wednesday Frameset - 2016,Trek Fuel EX 8 29 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek Domane SL 6 - 2017,Sun Bicycles Lil Bolt Type-R - 2017,Electra Tiger Shark 3i - 2018,Electra Starship 1 16"" - 2018"
105,Marget Hodge,4,3445.535,"Heller Shagamaw Frame - 2016,Trek Slash 8 27.5 - 2016,Surly Straggler 650b - 2016,Electra Townie Original 21D - 2016"
106,Raul Melendez,3,1006.5533333333333,"Electra Townie Original 21D - 2016,Electra Moto 1 - 2016,Haro SR 1.3 - 2017"
107,Cecil Hopper,4,1849.4199999999998,"Trek Fuel EX 8 29 - 2016,Trek Remedy 29 Carbon Frameset - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles William 3-Speed - 2016"
108,Shae Hickman,3,6421.22,"Trek Fuel EX 9.8 27.5 Plus - 2017,Trek Silque SLR 8 Women's - 2017,Sun Bicycles Streamway - 2017"
109,Monica Sears,7,2819.792857142857,"Trek Conduit+ - 2016,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Trek Fuel EX 9.8 27.5 Plus - 2017,Haro SR 1.2 - 2017,Trek Domane ALR 5 Gravel - 2018,Trek Neko+ - 2018,Electra Super Moto 8i - 2018"
110,Ollie Zimmerman,5,1160.426,"Trek Emonda S 5 - 2017,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Sun Bicycles Lil Kitt'n - 2017,Trek Marlin 7 - 2017/2018,Electra Cruiser 1 - 2016/2017/2018"
111,Shila White,2,3320.8599999999997,"Heller Shagamaw Frame - 2016,Trek Slash 8 27.5 - 2016"
112,Yuk Vega,4,2149.3,"Surly ECR - 2018,Electra Townie Original 7D EQ Ladies' - 2017/2018,Electra Townie Balloon 7i EQ - 2018,Electra Townie Balloon 7i EQ Ladies' - 2017/2018"
113,Eliana Silva,4,1203.82,"Trek X-Caliber 8 - 2017,Surly Steamroller - 2017,Electra Glam Punk 3i Ladies' - 2017,Electra Townie 7D (20-inch) - Boys' - 2017"
114,Thalia Horne,2,454.78999999999996,"Sun Bicycles Lil Kitt'n - 2017,Electra Townie Balloon 3i EQ Ladies' - 2018"
115,Rey Lindsay,4,2379.7925,"Trek Slash 8 27.5 - 2016,Trek Precaliber 16 Boys - 2017,Trek Remedy 27.5 C Frameset - 2018,Trek Crockett 5 Disc - 2018"
116,Merlene Vinson,9,1565.5,"Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016,Surly Karate Monkey 27.5+ Frameset - 2017,Sun Bicycles Spider 3i - 2017,Trek Domane SL 6 - 2017,Sun Bicycles Biscayne Tandem CB - 2017"
117,Dacia William,4,654.875,"Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D EQ - 2016,Electra Townie Original 7D EQ - Women's - 2016"
118,Le Wood,2,2210.71,"Surly Straggler 650b - 2016,Electra Moto 1 - 2016"
119,Thalia Dillard,6,2951.5599999999995,"Electra Cruiser 1 (24-Inch) - 2016,Trek Domane SLR 6 Disc - 2017,Trek Madone 9.2 - 2017,Electra Girl's Hawaii 1 16"" - 2017,Electra Townie Original 3i EQ - 2017/2018,Trek Precaliber 16 Girl's - 2018"
120,Luz House,7,1472.4599999999998,"Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles Lil Kitt'n - 2017,Ritchey Timberwolf Frameset - 2016,Sun Bicycles Drifter 7 - 2017,Trek Domane SL 6 - 2018,Trek Crockett 5 Disc - 2018,Trek Kickster - 2018"
121,Lucy Woods,2,1948.8200000000002,"Electra Townie Original 7D EQ - Women's - 2016,Surly Pack Rat - 2018"
122,Shena Carter,4,6904.6275,"Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles Drifter 7 - 2017,Trek Domane SL 5 Disc Women's - 2018,Trek Domane SLR 9 Disc - 2018"
123,Robena Hill,9,1786.0844444444442,"Surly Steamroller - 2017,Trek Boone Race Shop Limited - 2017,Sun Bicycles Biscayne Tandem 7 - 2017,Electra Cruiser Lux 1 - 2017,Trek X-Caliber 8 - 2017,Trek Procal AL Frameset - 2018,Trek CrossRip+ - 2018,Electra Townie Balloon 7i EQ - 2018"
124,Jeni Booker,5,1377.824,"Electra Townie Original 7D - 2015/2016,Haro Flightline Two 26 Plus - 2017,Trek Boone Race Shop Limited - 2017,Electra Amsterdam Original 3i Ladies' - 2017,Surly Pack Rat Frameset - 2018"
125,Herlinda Stone,2,3799.8399999999997,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Domane SL 6 - 2017"
126,Lavina Dejesus,5,2187.888,"Trek Domane SL Disc Frameset - 2017,Haro Shredder 20 Girls - 2017,Trek Domane ALR 5 Disc - 2018,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Strider Classic 12 Balance Bike - 2018"
127,Erlinda Nielsen,2,3649.71,"Ritchey Timberwolf Frameset - 2016,Trek Fuel EX 8 29 - 2016"
128,Terrance Lynn,3,2646.58,"Trek Fuel EX 8 29 - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie 7D (20-inch) - Boys' - 2017"
129,Walton Dejesus,2,1584.9399999999998,"Trek Fuel EX 8 29 - 2016,Electra Cruiser 1 (24-Inch) - 2016"
130,Wes Stanton,1,529.79,Electra Moto 1 - 2016
131,Tanesha Hampton,2,1269.3600000000001,"Surly Straggler 650b - 2016,Pure Cycles Vine 8-Speed - 2016"
132,Boyd Irwin,3,1180.5366666666666,"Heller Shagamaw Frame - 2016,Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
133,Delbert Wilkins,4,1054.9050000000002,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Surly Straggler - 2016,Electra Townie Original 7D EQ - Women's - 2016"
134,Brianna Moss,3,1496.8566666666668,"Trek Fuel EX 8 29 - 2016,Heller Shagamaw Frame - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
135,Dorthey Jackson,7,1903.2499999999998,"Surly Straggler 650b - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Sun Bicycles Streamway 3 - 2017,Sun Bicycles Drifter 7 - 2017,Surly Krampus - 2018,Trek Emonda ALR 6 - 2018,Electra Cruiser 1 - 2016/2017/2018"
136,Sarita Parks,8,2165.8099999999995,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Trek Remedy 27.5 C Frameset - 2018,Trek Emonda SL 7 - 2018,Electra White Water 3i - 2018,Strider Classic 12 Balance Bike - 2018,Trek Domane SL 5 Disc - 2018,Trek Verve+ Lowstep - 2018,Electra Tiger Shark 3i - 2018"
137,Shonta Mercer,1,761.94,Sun Bicycles Brickell Tandem CB - 2017
138,Jone Bernard,8,1664.0212499999998,"Electra Townie Original 7D EQ - 2016,Trek X-Caliber 8 - 2017,Sun Bicycles Cruz 7 - 2017,Electra Amsterdam Original 3i - 2015/2017,Haro Downtown 16 - 2017,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Domane SLR Frameset - 2018,Electra Townie Original 7D EQ Ladies' - 2017/2018"
139,Wanita Davenport,2,1449.685,"Trek Emonda S 4 - 2017,Electra Townie Commute 8D Ladies' - 2018"
140,Cleopatra Tate,5,2847.754,"Electra Townie Original 21D - 2016,Trek Fuel EX 9.8 27.5 Plus - 2017,Sun Bicycles ElectroLite - 2017,Trek Boy's Kickster - 2015/2017,Electra Townie 7D (20-inch) - Boys' - 2017"
141,Ramiro Byers,1,470.79,Sun Bicycles Drifter 7 - Women's - 2017
142,Nicholas Vazquez,1,5499.94,Trek Domane SLR 6 Disc - 2017
143,Janae Doyle,2,2151.83,"Surly Straggler 650b - 2016,Sun Bicycles Drifter 7 - 2017"
144,Hans Price,1,269.94,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
145,Miquel Neal,3,3055.8899999999994,"Trek Slash 8 27.5 - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
146,Stefany Potter,4,1754.3299999999997,"Surly Karate Monkey 27.5+ Frameset - 2017,Surly Pack Rat Frameset - 2018,Surly Straggler - 2018,Electra Cruiser Lux 7D - 2018"
147,Bernetta Marquez,2,5549.879999999999,"Trek Fuel EX 8 29 - 2016,Trek Remedy 9.8 - 2017"
148,Julee Woodard,2,684.835,"Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
149,Meredith Bryan,2,4469.86,"Surly Ice Cream Truck Frameset - 2016,Trek Slash 8 27.5 - 2016"
150,Weldon Michael,2,2109.84,"Surly Straggler 650b - 2016,Pure Cycles Vine 8-Speed - 2016"
151,Joesph Delacruz,6,1249.8733333333334,"Trek Fuel EX 8 29 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Moto 1 - 2016,Haro Shift R3 - 2017,Electra Tiger Shark 1 (20-inch) - Boys' - 2018"
152,Katherina Odom,3,1462.8333333333333,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Trek Fuel EX 8 29 - 2018,Trek Precaliber 24 21-speed Girl's - 2018"
153,Laraine Robbins,9,2078.4066666666668,"Ritchey Timberwolf Frameset - 2016,Trek Fuel EX 8 29 - 2016,Heller Shagamaw Frame - 2016,Surly Ice Cream Truck Frameset - 2016,Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek Domane SLR 6 Disc - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Sun Bicycles Streamway 3 - 2017"
154,Jenise Preston,1,939.58,Surly Ice Cream Truck Frameset - 2016
155,Lory Page,3,1523.21,"Trek Slash 8 27.5 - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
156,Charlyn Cantrell,3,1722.426666666667,"Trek Slash 8 27.5 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
157,Carola Rodriquez,9,2208.7255555555553,"Surly Ice Cream Truck Frameset - 2016,Surly Straggler - 2016,Surly Straggler 650b - 2016,Electra Townie Original 7D - 2015/2016,Electra Girl's Hawaii 1 16"" - 2017,Sun Bicycles Cruz 3 - 2017,Electra Loft Go! 8i - 2018,Trek Boone 7 Disc - 2018,Electra Townie Original 1 Ladies' - 2018"
158,Alane Kennedy,2,739.86,"Surly Ice Cream Truck Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016"
159,Regina Burns,4,2949.87,"Surly Wednesday Frameset - 2016,Trek Slash 8 27.5 - 2016,Electra Townie Original 7D EQ - 2016,Electra Townie Original 7D EQ - Women's - 2016"
160,Omer Estrada,2,4234.835,"Surly Ice Cream Truck Frameset - 2016,Trek Slash 8 27.5 - 2016"
161,Crystle Gilliam,3,1572.5433333333333,"Surly Straggler - 2016,Surly Big Dummy Frameset - 2017,Sun Bicycles Biscayne Tandem 7 - 2017"
162,Kam Wilder,4,1207.5325,"Heller Shagamaw Frame - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Haro SR 1.2 - 2017,Sun Bicycles Brickell Tandem 7 - 2017"
163,Margert Stevens,5,1080.242,"Surly Ice Cream Truck Frameset - 2016,Surly Straggler 650b - 2016,Electra Moto 1 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
164,Tomika Larson,1,1199.88,Electra Townie Original 7D EQ - 2016
165,Jeromy Burch,7,1855.497142857143,"Surly Ice Cream Truck Frameset - 2017,Trek Madone 9.2 - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017,Surly Big Fat Dummy Frameset - 2018,Trek Fuel EX 5 Plus - 2018,Strider Strider 20 Sport - 2018,Electra Starship 1 16"" - 2018"
166,Lena Mills,1,939.58,Surly Wednesday Frameset - 2017
167,Loreta Johnston,5,3010.612,"Trek Session DH 27.5 Carbon Frameset - 2017,Haro SR 1.1 - 2017,Trek Silque SLR 7 Women's - 2017,Haro Shredder Pro 20 - 2017,Sun Bicycles Streamway 7 - 2017"
168,Nettie Mcdaniel,5,903.3340000000001,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Glam Punk 3i Ladies' - 2017,Electra Amsterdam Original 3i Ladies' - 2017,Trek Precaliber 16 Boys - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
169,Karla Kirk,4,3899.2124999999996,"Trek Slash 8 27.5 - 2016,Surly Straggler - 2016,Sun Bicycles Cruz 3 - 2017,Trek Super Commuter+ 7 - 2018"
170,Regine Gonzales,6,2663.3133333333335,"Surly Straggler 650b - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles William 3-Speed - 2016,Trek Farley Alloy Frameset - 2017,Trek Boone 7 - 2017,Trek Powerfly 5 Women's - 2018"
171,Miriam Baker,5,817.634,"Electra Townie Original 7D EQ - 2016,Surly Steamroller - 2017,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles Revolutions 24 - Girl's - 2017,Sun Bicycles Streamway 7 - 2017"
172,Jeanie Kirkland,5,3582.2019999999998,"Trek Silque SLR 8 Women's - 2017,Sun Bicycles ElectroLite - 2017,Sun Bicycles Brickell Tandem CB - 2017,Trek Domane AL 2 Women's - 2018,Electra Soft Serve 1 (16-inch) - Girl's - 2018"
173,Marquerite Dawson,5,1778.364,"Trek Fuel EX 8 29 - 2016,Sun Bicycles Spider 3i - 2017,Haro SR 1.1 - 2017,Electra Cruiser Lux 1 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
174,Babara Ochoa,1,3119.88,Sun Bicycles ElectroLite - 2017
175,Nova Hess,4,3464.8299999999995,"Ritchey Timberwolf Frameset - 2016,Trek Domane SL 5 Disc - 2018,Electra Townie Commute Go! Ladies' - 2018,Electra Townie Original 21D EQ - 2017/2018"
176,Carley Reynolds,7,1114.5685714285712,"Surly Wednesday Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Surly Troll Frameset - 2017,Trek Domane ALR Frameset - 2018,Trek Precaliber 24 21-speed Boy's - 2018,Electra Treasure 1 20"" - 2018"
177,Carissa Foreman,1,189.89000000000001,Trek Precaliber 12 Boys - 2017
178,Genoveva Tyler,3,1633.7666666666667,"Surly Wednesday Frameset - 2016,Surly Straggler 650b - 2016,Electra Cruiser 1 (24-Inch) - 2016"
179,Deane Sears,2,3132.86,"Surly Wednesday - 2017,Trek Emonda S 4 - 2017"
180,Karey Steele,1,3097.6,Surly Straggler - 2018
181,Olevia Pitts,4,2249.8399999999997,"Trek Conduit+ - 2016,Electra Townie Original 7D EQ - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Surly Troll Frameset - 2018"
182,Jenniffer Bullock,4,4840.355,"Trek Slash 8 27.5 - 2016,Surly Straggler 650b - 2016,Surly Ice Cream Truck Frameset - 2017,Trek Powerfly 8 FS Plus - 2017"
183,Jeniffer Ratliff,1,1320.94,Heller Shagamaw Frame - 2016
184,Klara Stanley,3,6142.786666666667,"Pure Cycles Vine 8-Speed - 2016,Trek Domane SLR 6 Disc - 2017,Trek Boone 7 - 2017"
185,Morton Lee,2,1731.9099999999999,"Surly Karate Monkey 27.5+ Frameset - 2017,Sun Bicycles Streamway - 2017"
186,Ken Charles,3,3636.4933333333333,"Trek Fuel EX 9.8 29 - 2017,Trek Precaliber 16 Boys - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
187,Hedwig Paul,6,2410.221666666667,"Ritchey Timberwolf Frameset - 2016,Sun Bicycles Atlas X-Type - 2017,Sun Bicycles Biscayne Tandem CB - 2017,Trek Domane SLR 6 Disc - 2018,Electra Cruiser Lux 7D - 2018,Electra Morningstar 3i Ladies' - 2018"
188,Sharla Flynn,3,700.1566666666666,"Heller Shagamaw Frame - 2016,Electra Townie Original 7D - 2017,Trek Precaliber 20 6-speed Boy's - 2018"
189,Damian Dawson,2,1132.8600000000001,"Electra Townie Original 7D EQ - 2016,Surly Troll Frameset - 2017"
190,Toya Pratt,4,553.1475,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Haro Downtown 16 - 2017,Haro Shredder Pro 20 - 2017,Electra Townie Original 7D - 2017"
191,Graciela Barber,5,569.806,"Surly Ice Cream Truck Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D EQ - 2016,Trek Girl's Kickster - 2017,Trek Kids' Neko - 2018"
192,Bong Hebert,7,2289.7285714285713,"Trek Slash 8 27.5 - 2016,Sun Bicycles Atlas X-Type - 2017,Sun Bicycles Lil Kitt'n - 2017,Sun Bicycles Streamway 7 - 2017,Trek Domane SLR 6 - 2018,Electra Townie Balloon 7i EQ - 2018"
193,Ayanna Rhodes,3,369.75333333333333,"Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
194,Dorine Roberson,8,1724.8425,"Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016,Surly Straggler - 2016,Electra Townie Original 7D EQ - 2016,Surly Troll Frameset - 2017,Surly Steamroller - 2017,Electra Townie Commute Go! - 2018,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018"
195,Addie Hahn,5,3473.7619999999997,"Surly Karate Monkey 27.5+ Frameset - 2017,Surly Big Fat Dummy Frameset - 2018,Trek Neko+ - 2018,Trek XM700+ - 2018,Electra Super Moto 8i - 2018"
196,Edythe Valencia,3,3966.42,"Trek Emonda S 5 - 2017,Trek Boone Race Shop Limited - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
197,Andy O'neill,5,1103.978,"Ritchey Timberwolf Frameset - 2016,Surly Wednesday Frameset - 2016,Surly Straggler 650b - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 21D - 2016"
198,Luis Tyler,3,1053.0666666666666,"Surly Wednesday Frameset - 2017,Sun Bicycles Biscayne Tandem 7 - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
199,Clelia Workman,3,1689.8999999999999,"Trek Remedy 29 Carbon Frameset - 2016,Trek Conduit+ - 2016,Electra Cruiser 1 (24-Inch) - 2016"
200,Ashely Holmes,1,489.79,Electra Townie 3i EQ (20-inch) - Boys' - 2017
201,Candis Harding,5,585.03,"Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - 2016,Electra Girl's Hawaii 1 16"" - 2017"
202,Marni Bolton,3,1470.5233333333335,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Electra Cruiser 1 (24-Inch) - 2016"
203,Minerva Decker,5,2631.454,"Electra Townie Original 21D - 2016,Sun Bicycles Biscayne Tandem CB - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Trek Super Commuter+ 8S - 2018,Electra Townie Original 21D EQ - 2017/2018"
204,Alpha King,4,834.495,"Ritchey Timberwolf Frameset - 2016,Surly Ice Cream Truck Frameset - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - Women's - 2016"
205,Harris Pittman,4,977.125,"Surly Straggler 650b - 2016,Electra Moto 1 - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Cruiser 1 (24-Inch) - 2016"
206,Stephaine Riddle,3,3099.7999999999997,"Ritchey Timberwolf Frameset - 2016,Surly Wednesday Frameset - 2016,Trek Fuel EX 8 29 - 2016"
207,Michel Blankenship,4,692.28,"Surly Ogre Frameset - 2017,Haro Shredder 20 Girls - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
208,Denis Logan,5,1243.8500000000001,"Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Straight 8 3i - 2018,Electra Townie Original 1 - 2018"
209,Jutta Everett,1,1409.79,Haro SR 1.3 - 2017
210,Priscilla Wilkins,1,3999.89,Trek Slash 8 27.5 - 2016
211,Gilma Dejesus,2,774.94,"Surly Wednesday Frameset - 2016,Electra Townie Original 21D - 2016"
212,Buford Bridges,3,2333.1733333333336,"Trek Slash 8 27.5 - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D EQ - Women's - 2016"
213,Elenore Hensley,4,1274.8625000000002,"Haro Flightline One ST - 2017,Trek Stache 5 - 2017,Sun Bicycles Cruz 3 - 2017,Electra Cruiser Lux 1 - 2017"
214,Ross Pugh,4,859.7299999999999,"Ritchey Timberwolf Frameset - 2016,Electra Amsterdam Original 3i Ladies' - 2017,Trek Boy's Kickster - 2015/2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
215,Judith Finley,4,1259.8925,"Ritchey Timberwolf Frameset - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Trek Emonda S 4 - 2017,Electra Townie Original 7D - 2017"
216,Wai Soto,3,1987.75,"Surly Ice Cream Truck Frameset - 2016,Trek Boone Race Shop Limited - 2017,Sun Bicycles Brickell Tandem CB - 2017"
217,Carline Collier,6,936.3800000000001,"Surly Straggler 650b - 2016,Trek Session DH 27.5 Carbon Frameset - 2017,Sun Bicycles Cruz 7 - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra Cruiser 7D - 2016/2017/2018,Electra Townie Balloon 3i EQ - 2017/2018"
218,Casey Gill,4,2086.49,"Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - Women's - 2016"
219,Darcie Morgan,2,866.835,"Electra Townie Original 7D EQ - 2016,Sun Bicycles Streamway 7 - 2017"
220,Lucio Sherman,5,1463.868,"Heller Shagamaw Frame - 2016,Surly Straggler - 2016,Sun Bicycles Revolutions 24 - Girl's - 2017,Electra Amsterdam Fashion 7i Ladies' - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
221,Clementine Mooney,1,249.79000000000002,Haro Shredder Pro 20 - 2017
222,Anya Contreras,2,874.855,"Trek X-Caliber 8 - 2017,Sun Bicycles Brickell Tandem 7 - 2017"
223,Scarlet Yates,2,2448.895,"Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler - 2016"
224,Moses Pope,9,1425.36,"Surly Ice Cream Truck Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Sun Bicycles Streamway 3 - 2017,Haro SR 1.1 - 2017,Haro Shredder 20 - 2017,Surly Big Fat Dummy Frameset - 2018,Trek Boone 7 Disc - 2018,Electra Cruiser 1 - 2016/2017/2018"
225,Barbera Riggs,4,2264.6949999999997,"Surly Ice Cream Truck Frameset - 2016,Trek Conduit+ - 2016,Sun Bicycles Biscayne Tandem 7 - 2017,Electra Cruiser Lux 1 - 2017"
