customer_id,first_name,last_name,email,phone,purchased_products
76,Parker,Prince,parker.prince@hotmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Townie Original 7D EQ - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Haro Shredder 20 Girls - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017"", ""Sun Bicycles Cruz 3 - Women's - 2017"", 'Trek Procaliber 6 - 2018', 'Trek CrossRip 1 - 2018']"
77,Keri,Bridges,keri.bridges@gmail.com,,"['Heller Shagamaw Frame - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", 'Trek Conduit+ - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Trek XM700+ Lowstep - 2018']"
78,Chi,Goff,chi.goff@aol.com,,"[""Electra Townie 7D (20-inch) - Boys' - 2017"", 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Trek Ticket S Frame - 2018', 'Trek Stache 5 - 2018']"
79,Ashanti,Parks,ashanti.parks@hotmail.com,,"['Surly Straggler 650b - 2016', 'Electra Townie Original 7D EQ - 2016', ""Electra Townie 3i EQ (20-inch) - Boys' - 2017"", 'Sun Bicycles Cruz 3 - 2017', 'Haro SR 1.3 - 2017', 'Trek Ticket S Frame - 2018', 'Trek Verve+ Lowstep - 2018', 'Trek Boone 5 Disc - 2018', ""Electra Townie Balloon 7i EQ Ladies' - 2017/2018""]"
80,Sarai,Mckee,sarai.mckee@msn.com,(716) 912-8110,"['Trek Remedy 29 Carbon Frameset - 2016', 'Surly Straggler - 2016', 'Pure Cycles Vine 8-Speed - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", 'Electra Townie Original 21D - 2018', ""Electra Townie Commute 8D Ladies' - 2018""]"
81,Zina,Bonner,zina.bonner@hotmail.com,,"['Electra Moto 1 - 2016', ""Trek Boy's Kickster - 2015/2017"", 'Trek Domane ALR Disc Frameset - 2018', ""Electra Townie Balloon 3i EQ Ladies' - 2018""]"
82,Lizzie,Joyner,lizzie.joyner@msn.com,,"['Trek Remedy 9.8 - 2017', 'Sun Bicycles Lil Bolt Type-R - 2017', 'Sun Bicycles Streamway 7 - 2017', 'Sun Bicycles ElectroLite - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Trek Remedy 7 27.5 - 2018', 'Electra Townie Original 1 - 2018']"
83,Tiesha,Daniel,tiesha.daniel@yahoo.com,,"['Trek Fuel EX 8 29 - 2016', 'Electra Townie Original 21D - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Townie Original 7D EQ - 2016', ""Electra Cruiser Lux 3i Ladies' - 2018"", ""Electra Townie Balloon 7i EQ Ladies' - 2017/2018"", 'Trek Kickster - 2018']"
84,Armand,Whitehead,armand.whitehead@hotmail.com,,"['Trek Conduit+ - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Sun Bicycles ElectroLite - 2017', ""Electra Straight 8 3i (20-inch) - Boy's - 2017"", 'Trek Marlin 5 - 2018', ""Trek Precaliber 12 Boy's - 2018""]"
85,Teofila,Fischer,teofila.fischer@aol.com,,"['Trek Slash 8 27.5 - 2016', 'Surly Straggler 650b - 2016', 'Trek Farley Alloy Frameset - 2017', 'Trek Powerfly 8 FS Plus - 2017', ""Electra Amsterdam Fashion 7i Ladies' - 2017"", 'Surly Straggler 650b - 2016', 'Trek Stache 5 - 2017', 'Electra Amsterdam Royal 8i Ladies - 2018', ""Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018"", ""Electra Tiger Shark 1 (20-inch) - Boys' - 2018""]"
86,Lissa,Vargas,lissa.vargas@yahoo.com,,"['Surly Wednesday Frameset - 2016', 'Trek Fuel EX 8 29 - 2016', 'Electra Townie Original 7D EQ - 2016', 'Electra Townie Original 21D - 2016', 'Heller Shagamaw GX1 - 2018', ""Electra Sweet Ride 3i (20-inch) - Girls' - 2018"", ""Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018""]"
87,Yan,Mcgowan,yan.mcgowan@msn.com,,"['Surly Wednesday Frameset - 2017', ""Electra Amsterdam Fashion 7i Ladies' - 2017"", ""Trek Girl's Kickster - 2017"", 'Sun Bicycles Drifter 7 - 2017', 'Trek Powerfly 7 FS - 2018', 'Electra Townie Commute 27D Ladies - 2018']"
88,Titus,Bullock,titus.bullock@gmail.com,,"['Electra Townie Original 21D - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", 'Trek Domane SL Disc Frameset - 2017', 'Sun Bicycles Revolutions 24 - 2017', 'Trek Fuel EX 8 29 - 2018']"
89,Arvilla,Osborn,arvilla.osborn@gmail.com,,"['Surly Troll Frameset - 2017', 'Trek Powerfly 8 FS Plus - 2017', ""Trek Precaliber 24 7-speed Girl's - 2018""]"
90,Marjorie,Logan,marjorie.logan@msn.com,,"['Heller Shagamaw Frame - 2016', 'Electra Moto 1 - 2016', 'Pure Cycles Vine 8-Speed - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Surly Troll Frameset - 2017', 'Trek Domane SLR 6 - 2018', 'Electra Treasure 1 20"" - 2018']"
91,Marvin,Mullins,marvin.mullins@aol.com,(619) 635-2027,"['Trek Fuel EX 8 29 - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 7D - 2015/2016', 'Trek Domane SL Frameset - 2018', 'Trek Conduit+ - 2018', 'Electra Queen of Hearts 3i - 2018']"
92,Tena,Cruz,tena.cruz@yahoo.com,,"['Electra Cruiser 1 - 2016/2017/2018', 'Haro Flightline One ST - 2017', 'Surly Steamroller - 2017', 'Trek Precaliber 12 Girls - 2017', ""Sun Bicycles Cruz 7 - Women's - 2017""]"
93,Corrina,Sawyer,corrina.sawyer@yahoo.com,(248) 370-1364,"[""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Sun Bicycles Spider 3i - 2017', 'Trek Emonda S 4 - 2017', 'Trek Domane SLR 6 Disc - 2017', 'Trek Powerfly 8 FS Plus - 2017', 'Trek Super Commuter+ 7 - 2018', 'Electra Townie Commute 8D - 2018', 'Electra Townie Commute 27D Ladies - 2018']"
94,Sharyn,Hopkins,sharyn.hopkins@hotmail.com,,"['Surly Wednesday Frameset - 2016', 'Trek Conduit+ - 2016', 'Electra Townie Original 21D - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", ""Electra Townie Original 7D EQ - Women's - 2016"", 'Trek Fuel EX 9.8 29 - 2017', 'Trek Emonda S 4 - 2017', 'Trek Madone 9.2 - 2017', 'Trek Marlin 5 - 2018', 'Trek Super Commuter+ 8S - 2018']"
95,Letitia,Franco,letitia.franco@aol.com,,"[""Trek Silque SLR 7 Women's - 2017"", 'Surly Ogre Frameset - 2017', 'Trek Precaliber 16 Boys - 2017']"
96,Floretta,Higgins,floretta.higgins@hotmail.com,,"['Trek Conduit+ - 2016', 'Surly Straggler - 2016']"
97,Louanne,Martin,louanne.martin@hotmail.com,,"[""Electra Townie 7D (20-inch) - Boys' - 2017"", 'Electra Townie Original 21D EQ - 2017/2018', 'Electra Townie Go! 8i - 2017/2018']"
98,Violet,Valenzuela,violet.valenzuela@msn.com,,"['Surly Wednesday Frameset - 2016', 'Electra Moto 1 - 2016', 'Electra Townie Original 21D - 2016']"
99,Carie,Kidd,carie.kidd@yahoo.com,,"['Heller Shagamaw Frame - 2016', 'Surly Straggler - 2016', 'Surly Straggler 650b - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Electra Townie Original 7D EQ - Women's - 2016""]"
100,Kellie,Franco,kellie.franco@yahoo.com,,['Trek Emonda SL 6 Disc - 2018']
101,Nichelle,Howell,nichelle.howell@aol.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
102,Marisol,Goodman,marisol.goodman@gmail.com,,"['Surly Straggler - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
103,Sylvie,Wilkerson,sylvie.wilkerson@yahoo.com,,"['Surly Straggler - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
104,Katharina,Bates,katharina.bates@gmail.com,,"['Surly Wednesday Frameset - 2016', 'Trek Fuel EX 8 29 - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Trek Domane SL 6 - 2017', 'Sun Bicycles Lil Bolt Type-R - 2017', 'Electra Tiger Shark 3i - 2018', 'Electra Starship 1 16"" - 2018']"
105,Marget,Hodge,marget.hodge@msn.com,,"['Heller Shagamaw Frame - 2016', 'Trek Slash 8 27.5 - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 21D - 2016']"
106,Raul,Melendez,raul.melendez@hotmail.com,,"['Electra Townie Original 21D - 2016', 'Electra Moto 1 - 2016', 'Haro SR 1.3 - 2017']"
107,Cecil,Hopper,cecil.hopper@yahoo.com,,"['Trek Fuel EX 8 29 - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Pure Cycles William 3-Speed - 2016']"
108,Shae,Hickman,shae.hickman@hotmail.com,,"['Trek Fuel EX 9.8 27.5 Plus - 2017', ""Trek Silque SLR 8 Women's - 2017"", 'Sun Bicycles Streamway - 2017']"
109,Monica,Sears,monica.sears@aol.com,(408) 704-8863,"['Trek Conduit+ - 2016', ""Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018"", 'Trek Fuel EX 9.8 27.5 Plus - 2017', 'Haro SR 1.2 - 2017', 'Trek Domane ALR 5 Gravel - 2018', 'Trek Neko+ - 2018', 'Electra Super Moto 8i - 2018']"
110,Ollie,Zimmerman,ollie.zimmerman@yahoo.com,(657) 648-2863,"['Trek Emonda S 5 - 2017', 'Sun Bicycles Boardwalk (24-inch Wheels) - 2017', ""Sun Bicycles Lil Kitt'n - 2017"", 'Trek Marlin 7 - 2017/2018', 'Electra Cruiser 1 - 2016/2017/2018']"
111,Shila,White,shila.white@msn.com,,"['Heller Shagamaw Frame - 2016', 'Trek Slash 8 27.5 - 2016']"
112,Yuk,Vega,yuk.vega@yahoo.com,,"['Surly ECR - 2018', ""Electra Townie Original 7D EQ Ladies' - 2017/2018"", 'Electra Townie Balloon 7i EQ - 2018', ""Electra Townie Balloon 7i EQ Ladies' - 2017/2018""]"
113,Eliana,Silva,eliana.silva@gmail.com,,"['Trek X-Caliber 8 - 2017', 'Surly Steamroller - 2017', ""Electra Glam Punk 3i Ladies' - 2017"", ""Electra Townie 7D (20-inch) - Boys' - 2017""]"
114,Thalia,Horne,thalia.horne@yahoo.com,,"[""Sun Bicycles Lil Kitt'n - 2017"", ""Electra Townie Balloon 3i EQ Ladies' - 2018""]"
115,Rey,Lindsay,rey.lindsay@gmail.com,,"['Trek Slash 8 27.5 - 2016', 'Trek Precaliber 16 Boys - 2017', 'Trek Remedy 27.5 C Frameset - 2018', 'Trek Crockett 5 Disc - 2018']"
116,Merlene,Vinson,merlene.vinson@gmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016', 'Surly Karate Monkey 27.5+ Frameset - 2017', 'Sun Bicycles Spider 3i - 2017', 'Trek Domane SL 6 - 2017', 'Sun Bicycles Biscayne Tandem CB - 2017', 'Surly Ice Cream Truck Frameset - 2016', 'Electra Townie Original 21D - 2016']"
117,Dacia,William,dacia.william@msn.com,,"['Electra Townie Original 21D - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Townie Original 7D EQ - 2016', ""Electra Townie Original 7D EQ - Women's - 2016""]"
118,Le,Wood,le.wood@yahoo.com,,"['Surly Straggler 650b - 2016', 'Electra Moto 1 - 2016']"
119,Thalia,Dillard,thalia.dillard@yahoo.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Trek Domane SLR 6 Disc - 2017', 'Trek Madone 9.2 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Electra Townie Original 3i EQ - 2017/2018', ""Trek Precaliber 16 Girl's - 2018""]"
120,Luz,House,luz.house@gmail.com,(559) 114-2580,"['Sun Bicycles Lil Bolt Type-R - 2017', ""Sun Bicycles Lil Kitt'n - 2017"", 'Ritchey Timberwolf Frameset - 2016', 'Sun Bicycles Drifter 7 - 2017', 'Trek Domane SL 6 - 2018', 'Trek Crockett 5 Disc - 2018', 'Trek Kickster - 2018']"
121,Lucy,Woods,lucy.woods@gmail.com,,"[""Electra Townie Original 7D EQ - Women's - 2016"", 'Surly Pack Rat - 2018']"
122,Shena,Carter,shena.carter@yahoo.com,,"['Sun Bicycles Biscayne Tandem CB - 2017', 'Sun Bicycles Drifter 7 - 2017', ""Trek Domane SL 5 Disc Women's - 2018"", 'Trek Domane SLR 9 Disc - 2018']"
123,Robena,Hill,robena.hill@hotmail.com,(361) 598-4414,"['Surly Steamroller - 2017', 'Trek Boone Race Shop Limited - 2017', 'Sun Bicycles Biscayne Tandem 7 - 2017', 'Electra Cruiser Lux 1 - 2017', 'Trek X-Caliber 8 - 2017', 'Sun Bicycles Biscayne Tandem 7 - 2017', 'Trek Procal AL Frameset - 2018', 'Trek CrossRip+ - 2018', 'Electra Townie Balloon 7i EQ - 2018']"
124,Jeni,Booker,jeni.booker@gmail.com,,"['Electra Townie Original 7D - 2015/2016', 'Haro Flightline Two 26 Plus - 2017', 'Trek Boone Race Shop Limited - 2017', ""Electra Amsterdam Original 3i Ladies' - 2017"", 'Surly Pack Rat Frameset - 2018']"
125,Herlinda,Stone,herlinda.stone@msn.com,,"[""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Trek Domane SL 6 - 2017']"
126,Lavina,Dejesus,lavina.dejesus@msn.com,,"['Trek Domane SL Disc Frameset - 2017', 'Haro Shredder 20 Girls - 2017', 'Trek Domane ALR 5 Disc - 2018', ""Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018"", 'Strider Classic 12 Balance Bike - 2018']"
127,Erlinda,Nielsen,erlinda.nielsen@aol.com,,"['Ritchey Timberwolf Frameset - 2016', 'Trek Fuel EX 8 29 - 2016']"
128,Terrance,Lynn,terrance.lynn@yahoo.com,,"['Trek Fuel EX 8 29 - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', ""Electra Townie 7D (20-inch) - Boys' - 2017""]"
129,Walton,Dejesus,walton.dejesus@yahoo.com,,"['Trek Fuel EX 8 29 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
130,Wes,Stanton,wes.stanton@msn.com,(248) 247-5074,['Electra Moto 1 - 2016']
131,Tanesha,Hampton,tanesha.hampton@hotmail.com,,"['Surly Straggler 650b - 2016', 'Pure Cycles Vine 8-Speed - 2016']"
132,Boyd,Irwin,boyd.irwin@hotmail.com,,"['Heller Shagamaw Frame - 2016', 'Surly Straggler 650b - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
133,Delbert,Wilkins,delbert.wilkins@aol.com,,"['Ritchey Timberwolf Frameset - 2016', 'Heller Shagamaw Frame - 2016', 'Surly Straggler - 2016', ""Electra Townie Original 7D EQ - Women's - 2016""]"
134,Brianna,Moss,brianna.moss@msn.com,(516) 156-8031,"['Trek Fuel EX 8 29 - 2016', 'Heller Shagamaw Frame - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
135,Dorthey,Jackson,dorthey.jackson@msn.com,(281) 926-8010,"['Surly Straggler 650b - 2016', 'Trek Fuel EX 5 27.5 Plus - 2017', 'Sun Bicycles Streamway 3 - 2017', 'Sun Bicycles Drifter 7 - 2017', 'Surly Krampus - 2018', 'Trek Emonda ALR 6 - 2018', 'Electra Cruiser 1 - 2016/2017/2018']"
136,Sarita,Parks,sarita.parks@msn.com,,"[""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Trek Remedy 27.5 C Frameset - 2018', 'Trek Emonda SL 7 - 2018', 'Electra White Water 3i - 2018', 'Strider Classic 12 Balance Bike - 2018', 'Trek Domane SL 5 Disc - 2018', 'Trek Verve+ Lowstep - 2018', 'Electra Tiger Shark 3i - 2018']"
137,Shonta,Mercer,shonta.mercer@aol.com,,['Sun Bicycles Brickell Tandem CB - 2017']
138,Jone,Bernard,jone.bernard@hotmail.com,(657) 536-5165,"['Electra Townie Original 7D EQ - 2016', 'Trek X-Caliber 8 - 2017', 'Sun Bicycles Cruz 7 - 2017', 'Electra Amsterdam Original 3i - 2015/2017', 'Haro Downtown 16 - 2017', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Trek Domane SLR Frameset - 2018', ""Electra Townie Original 7D EQ Ladies' - 2017/2018""]"
139,Wanita,Davenport,wanita.davenport@aol.com,,"['Trek Emonda S 4 - 2017', ""Electra Townie Commute 8D Ladies' - 2018""]"
140,Cleopatra,Tate,cleopatra.tate@aol.com,,"['Electra Townie Original 21D - 2016', 'Trek Fuel EX 9.8 27.5 Plus - 2017', 'Sun Bicycles ElectroLite - 2017', ""Trek Boy's Kickster - 2015/2017"", ""Electra Townie 7D (20-inch) - Boys' - 2017""]"
141,Ramiro,Byers,ramiro.byers@gmail.com,,"[""Sun Bicycles Drifter 7 - Women's - 2017""]"
142,Nicholas,Vazquez,nicholas.vazquez@hotmail.com,,['Trek Domane SLR 6 Disc - 2017']
143,Janae,Doyle,janae.doyle@gmail.com,,"['Surly Straggler 650b - 2016', 'Sun Bicycles Drifter 7 - 2017']"
144,Hans,Price,hans.price@hotmail.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
145,Miquel,Neal,miquel.neal@hotmail.com,,"['Trek Slash 8 27.5 - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
146,Stefany,Potter,stefany.potter@gmail.com,,"['Surly Karate Monkey 27.5+ Frameset - 2017', 'Surly Pack Rat Frameset - 2018', 'Surly Straggler - 2018', 'Electra Cruiser Lux 7D - 2018']"
147,Bernetta,Marquez,bernetta.marquez@hotmail.com,,"['Trek Fuel EX 8 29 - 2016', 'Trek Remedy 9.8 - 2017']"
148,Julee,Woodard,julee.woodard@yahoo.com,,"['Electra Townie Original 21D - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
149,Meredith,Bryan,meredith.bryan@hotmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Slash 8 27.5 - 2016']"
150,Weldon,Michael,weldon.michael@hotmail.com,,"['Surly Straggler 650b - 2016', 'Pure Cycles Vine 8-Speed - 2016']"
151,Joesph,Delacruz,joesph.delacruz@aol.com,,"['Trek Fuel EX 8 29 - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Moto 1 - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Haro Shift R3 - 2017', ""Electra Tiger Shark 1 (20-inch) - Boys' - 2018""]"
152,Katherina,Odom,katherina.odom@yahoo.com,,"[""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Trek Fuel EX 8 29 - 2018', ""Trek Precaliber 24 21-speed Girl's - 2018""]"
153,Laraine,Robbins,laraine.robbins@yahoo.com,,"['Ritchey Timberwolf Frameset - 2016', 'Trek Fuel EX 8 29 - 2016', 'Heller Shagamaw Frame - 2016', 'Surly Ice Cream Truck Frameset - 2016', 'Surly Straggler 650b - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Trek Domane SLR 6 Disc - 2017', ""Electra Townie 3i EQ (20-inch) - Boys' - 2017"", 'Sun Bicycles Streamway 3 - 2017']"
154,Jenise,Preston,jenise.preston@yahoo.com,,['Surly Ice Cream Truck Frameset - 2016']
155,Lory,Page,lory.page@hotmail.com,,"['Trek Slash 8 27.5 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
156,Charlyn,Cantrell,charlyn.cantrell@yahoo.com,,"['Trek Slash 8 27.5 - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Pure Cycles Western 3-Speed - Women's - 2015/2016""]"
157,Carola,Rodriquez,carola.rodriquez@hotmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Surly Straggler - 2016', 'Surly Straggler 650b - 2016', 'Electra Townie Original 7D - 2015/2016', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Sun Bicycles Cruz 3 - 2017', 'Electra Loft Go! 8i - 2018', 'Trek Boone 7 Disc - 2018', ""Electra Townie Original 1 Ladies' - 2018""]"
158,Alane,Kennedy,alane.kennedy@yahoo.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
159,Regina,Burns,regina.burns@aol.com,,"['Surly Wednesday Frameset - 2016', 'Trek Slash 8 27.5 - 2016', 'Electra Townie Original 7D EQ - 2016', ""Electra Townie Original 7D EQ - Women's - 2016""]"
160,Omer,Estrada,omer.estrada@gmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Slash 8 27.5 - 2016']"
161,Crystle,Gilliam,crystle.gilliam@yahoo.com,,"['Surly Straggler - 2016', 'Surly Big Dummy Frameset - 2017', 'Sun Bicycles Biscayne Tandem 7 - 2017']"
162,Kam,Wilder,kam.wilder@hotmail.com,,"['Heller Shagamaw Frame - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Haro SR 1.2 - 2017', 'Sun Bicycles Brickell Tandem 7 - 2017']"
163,Margert,Stevens,margert.stevens@aol.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Surly Straggler 650b - 2016', 'Electra Moto 1 - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
164,Tomika,Larson,tomika.larson@yahoo.com,,['Electra Townie Original 7D EQ - 2016']
165,Jeromy,Burch,jeromy.burch@msn.com,(408) 955-8238,"['Surly Ice Cream Truck Frameset - 2017', 'Trek Madone 9.2 - 2017', ""Electra Savannah 3i (20-inch) - Girl's - 2017"", 'Surly Big Fat Dummy Frameset - 2018', 'Trek Fuel EX 5 Plus - 2018', 'Strider Strider 20 Sport - 2018', 'Electra Starship 1 16"" - 2018']"
166,Lena,Mills,lena.mills@yahoo.com,,['Surly Wednesday Frameset - 2017']
167,Loreta,Johnston,loreta.johnston@yahoo.com,,"['Trek Session DH 27.5 Carbon Frameset - 2017', 'Haro SR 1.1 - 2017', ""Trek Silque SLR 7 Women's - 2017"", 'Haro Shredder Pro 20 - 2017', 'Sun Bicycles Streamway 7 - 2017']"
168,Nettie,Mcdaniel,nettie.mcdaniel@hotmail.com,,"[""Pure Cycles Western 3-Speed - Women's - 2015/2016"", ""Electra Glam Punk 3i Ladies' - 2017"", ""Electra Amsterdam Original 3i Ladies' - 2017"", 'Trek Precaliber 16 Boys - 2017', ""Electra Townie 3i EQ (20-inch) - Boys' - 2017""]"
169,Karla,Kirk,karla.kirk@yahoo.com,,"['Trek Slash 8 27.5 - 2016', 'Surly Straggler - 2016', 'Sun Bicycles Cruz 3 - 2017', 'Trek Super Commuter+ 7 - 2018']"
170,Regine,Gonzales,regine.gonzales@gmail.com,(805) 763-4045,"['Surly Straggler 650b - 2016', 'Electra Townie Original 7D EQ - 2016', 'Pure Cycles William 3-Speed - 2016', 'Trek Farley Alloy Frameset - 2017', 'Trek Boone 7 - 2017', ""Trek Powerfly 5 Women's - 2018""]"
171,Miriam,Baker,miriam.baker@hotmail.com,,"['Electra Townie Original 7D EQ - 2016', 'Surly Steamroller - 2017', 'Sun Bicycles Lil Bolt Type-R - 2017', ""Sun Bicycles Revolutions 24 - Girl's - 2017"", 'Sun Bicycles Streamway 7 - 2017']"
172,Jeanie,Kirkland,jeanie.kirkland@aol.com,,"[""Trek Silque SLR 8 Women's - 2017"", 'Sun Bicycles ElectroLite - 2017', 'Sun Bicycles Brickell Tandem CB - 2017', ""Trek Domane AL 2 Women's - 2018"", ""Electra Soft Serve 1 (16-inch) - Girl's - 2018""]"
173,Marquerite,Dawson,marquerite.dawson@gmail.com,,"['Trek Fuel EX 8 29 - 2016', 'Sun Bicycles Spider 3i - 2017', 'Haro SR 1.1 - 2017', 'Electra Cruiser Lux 1 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017']"
174,Babara,Ochoa,babara.ochoa@aol.com,,['Sun Bicycles ElectroLite - 2017']
175,Nova,Hess,nova.hess@msn.com,,"['Ritchey Timberwolf Frameset - 2016', 'Trek Domane SL 5 Disc - 2018', ""Electra Townie Commute Go! Ladies' - 2018"", 'Electra Townie Original 21D EQ - 2017/2018']"
176,Carley,Reynolds,carley.reynolds@gmail.com,,"['Surly Wednesday Frameset - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Surly Troll Frameset - 2017', 'Trek Domane ALR Frameset - 2018', ""Trek Precaliber 24 21-speed Boy's - 2018"", 'Electra Treasure 1 20"" - 2018']"
177,Carissa,Foreman,carissa.foreman@msn.com,,['Trek Precaliber 12 Boys - 2017']
178,Genoveva,Tyler,genoveva.tyler@gmail.com,(212) 152-6381,"['Surly Wednesday Frameset - 2016', 'Surly Straggler 650b - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
179,Deane,Sears,deane.sears@hotmail.com,,"['Surly Wednesday - 2017', 'Trek Emonda S 4 - 2017']"
180,Karey,Steele,karey.steele@gmail.com,,['Surly Straggler - 2018']
181,Olevia,Pitts,olevia.pitts@gmail.com,,"['Trek Conduit+ - 2016', 'Electra Townie Original 7D EQ - 2016', 'Trek Fuel EX 5 27.5 Plus - 2017', 'Surly Troll Frameset - 2018']"
182,Jenniffer,Bullock,jenniffer.bullock@msn.com,,"['Trek Slash 8 27.5 - 2016', 'Surly Straggler 650b - 2016', 'Surly Ice Cream Truck Frameset - 2017', 'Trek Powerfly 8 FS Plus - 2017']"
183,Jeniffer,Ratliff,jeniffer.ratliff@gmail.com,,['Heller Shagamaw Frame - 2016']
184,Klara,Stanley,klara.stanley@aol.com,,"['Pure Cycles Vine 8-Speed - 2016', 'Trek Domane SLR 6 Disc - 2017', 'Trek Boone 7 - 2017']"
185,Morton,Lee,morton.lee@yahoo.com,,"['Surly Karate Monkey 27.5+ Frameset - 2017', 'Sun Bicycles Streamway - 2017']"
186,Ken,Charles,ken.charles@msn.com,,"['Trek Fuel EX 9.8 29 - 2017', 'Trek Precaliber 16 Boys - 2017', ""Electra Townie 3i EQ (20-inch) - Boys' - 2017""]"
187,Hedwig,Paul,hedwig.paul@msn.com,,"['Ritchey Timberwolf Frameset - 2016', 'Sun Bicycles Atlas X-Type - 2017', 'Sun Bicycles Biscayne Tandem CB - 2017', 'Trek Domane SLR 6 Disc - 2018', 'Electra Cruiser Lux 7D - 2018', ""Electra Morningstar 3i Ladies' - 2018""]"
