customer_id,first_name,last_name,purchase_frequency,avg_order_value,product_preferences
86,Lissa,Vargas,7,1793.1424285714288,"Surly Wednesday Frameset - 2016,Trek Fuel EX 8 29 - 2016,Electra Townie Original 7D EQ - 2016,Electra Townie Original 21D - 2016,Heller Shagamaw GX1 - 2018,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018"
87,Yan,Mcgowan,6,2257.8247333333334,"Surly Wednesday Frameset - 2017,Electra Amsterdam Fashion 7i Ladies' - 2017,Trek Girl's Kickster - 2017,Sun Bicycles Drifter 7 - 2017,Trek Powerfly 7 FS - 2018,Electra Townie Commute 27D Ladies - 2018"
88,Titus,Bullock,5,1961.0492799999997,"Electra Townie Original 21D - 2016,Electra Townie Original 7D EQ - Women's - 2016,Trek Domane SL Disc Frameset - 2017,Sun Bicycles Revolutions 24 - 2017,Trek Fuel EX 8 29 - 2018"
89,Arvilla,Osborn,3,3601.7784666666666,"Surly Troll Frameset - 2017,Trek Powerfly 8 FS Plus - 2017,Trek Precaliber 24 7-speed Girl's - 2018"
90,Marjorie,Logan,7,1279.5407142857143,"Heller Shagamaw Frame - 2016,Electra Moto 1 - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Surly Troll Frameset - 2017,Trek Domane SLR 6 - 2018,Electra Treasure 1 20"" - 2018"
91,Marvin,Mullins,6,3142.8128333333334,"Trek Fuel EX 8 29 - 2016,Surly Straggler 650b - 2016,Electra Townie Original 7D - 2015/2016,Trek Domane SL Frameset - 2018,Trek Conduit+ - 2018,Electra Queen of Hearts 3i - 2018"
92,Tena,Cruz,5,607.4271,"Electra Cruiser 1 - 2016/2017/2018,Haro Flightline One ST - 2017,Surly Steamroller - 2017,Trek Precaliber 12 Girls - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
93,Corrina,Sawyer,8,3201.5877625,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Sun Bicycles Spider 3i - 2017,Trek Emonda S 4 - 2017,Trek Domane SLR 6 Disc - 2017,Trek Powerfly 8 FS Plus - 2017,Trek Super Commuter+ 7 - 2018,Electra Townie Commute 8D - 2018,Electra Townie Commute 27D Ladies - 2018"
94,Sharyn,Hopkins,10,3480.793919999999,"Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016,Electra Townie Original 21D - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D EQ - Women's - 2016,Trek Fuel EX 9.8 29 - 2017,Trek Emonda S 4 - 2017,Trek Madone 9.2 - 2017,Trek Marlin 5 - 2018,Trek Super Commuter+ 8S - 2018"
95,Letitia,Franco,3,4144.485233333334,"Trek Silque SLR 7 Women's - 2017,Surly Ogre Frameset - 2017,Trek Precaliber 16 Boys - 2017"
96,Floretta,Higgins,2,3840.562,"Trek Conduit+ - 2016,Surly Straggler - 2016"
97,Louanne,Martin,3,2150.3176333333336,"Electra Townie 7D (20-inch) - Boys' - 2017,Electra Townie Original 21D EQ - 2017/2018,Electra Townie Go! 8i - 2017/2018"
98,Violet,Valenzuela,3,848.8221666666667,"Surly Wednesday Frameset - 2016,Electra Moto 1 - 2016,Electra Townie Original 21D - 2016"
99,Carie,Kidd,5,1086.3790999999999,"Heller Shagamaw Frame - 2016,Surly Straggler - 2016,Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D EQ - Women's - 2016"
100,Kellie,Franco,1,5399.982,Trek Emonda SL 6 Disc - 2018
101,Nichelle,Howell,2,702.981,"Surly Ice Cream Truck Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016"
102,Marisol,Goodman,2,1560.566,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
103,Sylvie,Wilkerson,2,1359.1960000000001,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
104,Katharina,Bates,7,1682.3443,"Surly Wednesday Frameset - 2016,Trek Fuel EX 8 29 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek Domane SL 6 - 2017,Sun Bicycles Lil Bolt Type-R - 2017,Electra Tiger Shark 3i - 2018,Electra Starship 1 16"" - 2018"
105,Marget,Hodge,4,3115.3869750000003,"Heller Shagamaw Frame - 2016,Trek Slash 8 27.5 - 2016,Surly Straggler 650b - 2016,Electra Townie Original 21D - 2016"
106,Raul,Melendez,3,923.6543333333333,"Electra Townie Original 21D - 2016,Electra Moto 1 - 2016,Haro SR 1.3 - 2017"
107,Cecil,Hopper,4,1740.272925,"Trek Fuel EX 8 29 - 2016,Trek Remedy 29 Carbon Frameset - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles William 3-Speed - 2016"
108,Shae,Hickman,3,6093.8243,"Trek Fuel EX 9.8 27.5 Plus - 2017,Trek Silque SLR 8 Women's - 2017,Sun Bicycles Streamway - 2017"
109,Monica,Sears,7,2456.2719142857145,"Trek Conduit+ - 2016,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Trek Fuel EX 9.8 27.5 Plus - 2017,Haro SR 1.2 - 2017,Trek Domane ALR 5 Gravel - 2018,Trek Neko+ - 2018,Electra Super Moto 8i - 2018"
110,Ollie,Zimmerman,5,1074.2676,"Trek Emonda S 5 - 2017,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Sun Bicycles Lil Kitt'n - 2017,Trek Marlin 7 - 2017/2018,Electra Cruiser 1 - 2016/2017/2018"
111,Shila,White,2,3088.8862499999996,"Heller Shagamaw Frame - 2016,Trek Slash 8 27.5 - 2016"
112,Yuk,Vega,4,1988.0115999999998,"Surly ECR - 2018,Electra Townie Original 7D EQ Ladies' - 2017/2018,Electra Townie Balloon 7i EQ - 2018,Electra Townie Balloon 7i EQ Ladies' - 2017/2018"
113,Eliana,Silva,4,1059.08665,"Trek X-Caliber 8 - 2017,Surly Steamroller - 2017,Electra Glam Punk 3i Ladies' - 2017,Electra Townie 7D (20-inch) - Boys' - 2017"
114,Thalia,Horne,2,363.992,"Sun Bicycles Lil Kitt'n - 2017,Electra Townie Balloon 3i EQ Ladies' - 2018"
115,Rey,Lindsay,4,2081.986925,"Trek Slash 8 27.5 - 2016,Trek Precaliber 16 Boys - 2017,Trek Remedy 27.5 C Frameset - 2018,Trek Crockett 5 Disc - 2018"
116,Merlene,Vinson,9,1421.5148555555554,"Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016,Surly Karate Monkey 27.5+ Frameset - 2017,Sun Bicycles Spider 3i - 2017,Trek Domane SL 6 - 2017,Sun Bicycles Biscayne Tandem CB - 2017,Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 21D - 2016"
117,Dacia,William,4,592.863625,"Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D EQ - 2016,Electra Townie Original 7D EQ - Women's - 2016"
118,Le,Wood,2,1987.3127,"Surly Straggler 650b - 2016,Electra Moto 1 - 2016"
119,Thalia,Dillard,6,2794.0209333333332,"Electra Cruiser 1 (24-Inch) - 2016,Trek Domane SLR 6 Disc - 2017,Trek Madone 9.2 - 2017,Electra Girl's Hawaii 1 16"" - 2017,Electra Townie Original 3i EQ - 2017/2018,Trek Precaliber 16 Girl's - 2018"
120,Luz,House,7,1346.4524,"Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles Lil Kitt'n - 2017,Ritchey Timberwolf Frameset - 2016,Sun Bicycles Drifter 7 - 2017,Trek Domane SL 6 - 2018,Trek Crockett 5 Disc - 2018,Trek Kickster - 2018"
121,Lucy,Woods,2,1794.561,"Electra Townie Original 7D EQ - Women's - 2016,Surly Pack Rat - 2018"
122,Shena,Carter,4,6222.6561,"Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles Drifter 7 - 2017,Trek Domane SL 5 Disc Women's - 2018,Trek Domane SLR 9 Disc - 2018"
123,Robena,Hill,9,1531.5312555555556,"Surly Steamroller - 2017,Trek Boone Race Shop Limited - 2017,Sun Bicycles Biscayne Tandem 7 - 2017,Electra Cruiser Lux 1 - 2017,Trek X-Caliber 8 - 2017,Sun Bicycles Biscayne Tandem 7 - 2017,Trek Procal AL Frameset - 2018,Trek CrossRip+ - 2018,Electra Townie Balloon 7i EQ - 2018"
124,Jeni,Booker,5,1247.10762,"Electra Townie Original 7D - 2015/2016,Haro Flightline Two 26 Plus - 2017,Trek Boone Race Shop Limited - 2017,Electra Amsterdam Original 3i Ladies' - 2017,Surly Pack Rat Frameset - 2018"
125,Herlinda,Stone,2,3533.981399999999,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Domane SL 6 - 2017"
126,Lavina,Dejesus,5,2062.9849599999993,"Trek Domane SL Disc Frameset - 2017,Haro Shredder 20 Girls - 2017,Trek Domane ALR 5 Disc - 2018,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Strider Classic 12 Balance Bike - 2018"
127,Erlinda,Nielsen,2,3017.4826999999996,"Ritchey Timberwolf Frameset - 2016,Trek Fuel EX 8 29 - 2016"
128,Terrance,Lynn,3,2512.0540666666666,"Trek Fuel EX 8 29 - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie 7D (20-inch) - Boys' - 2017"
129,Walton,Dejesus,2,1505.7404999999999,"Trek Fuel EX 8 29 - 2016,Electra Cruiser 1 (24-Inch) - 2016"
130,Wes,Stanton,1,423.992,Electra Moto 1 - 2016
131,Tanesha,Hampton,2,1167.76035,"Surly Straggler 650b - 2016,Pure Cycles Vine 8-Speed - 2016"
132,Boyd,Irwin,3,1090.6045000000001,"Heller Shagamaw Frame - 2016,Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
133,Delbert,Wilkins,4,952.7057500000001,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Surly Straggler - 2016,Electra Townie Original 7D EQ - Women's - 2016"
134,Brianna,Moss,3,1250.6246666666666,"Trek Fuel EX 8 29 - 2016,Heller Shagamaw Frame - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
135,Dorthey,Jackson,7,1718.134414285714,"Surly Straggler 650b - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Sun Bicycles Streamway 3 - 2017,Sun Bicycles Drifter 7 - 2017,Surly Krampus - 2018,Trek Emonda ALR 6 - 2018,Electra Cruiser 1 - 2016/2017/2018"
136,Sarita,Parks,8,1914.2516500000002,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Trek Remedy 27.5 C Frameset - 2018,Trek Emonda SL 7 - 2018,Electra White Water 3i - 2018,Strider Classic 12 Balance Bike - 2018,Trek Domane SL 5 Disc - 2018,Trek Verve+ Lowstep - 2018,Electra Tiger Shark 3i - 2018"
137,Shonta,Mercer,1,723.8905,Sun Bicycles Brickell Tandem CB - 2017
138,Jone,Bernard,8,1501.3121125,"Electra Townie Original 7D EQ - 2016,Trek X-Caliber 8 - 2017,Sun Bicycles Cruz 7 - 2017,Electra Amsterdam Original 3i - 2015/2017,Haro Downtown 16 - 2017,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Trek Domane SLR Frameset - 2018,Electra Townie Original 7D EQ Ladies' - 2017/2018"
139,Wanita,Davenport,2,1159.988,"Trek Emonda S 4 - 2017,Electra Townie Commute 8D Ladies' - 2018"
140,Cleopatra,Tate,5,2581.9842799999997,"Electra Townie Original 21D - 2016,Trek Fuel EX 9.8 27.5 Plus - 2017,Sun Bicycles ElectroLite - 2017,Trek Boy's Kickster - 2015/2017,Electra Townie 7D (20-inch) - Boys' - 2017"
141,Ramiro,Byers,1,376.79200000000003,Sun Bicycles Drifter 7 - Women's - 2017
142,Nicholas,Vazquez,1,5224.9905,Trek Domane SLR 6 Disc - 2017
143,Janae,Doyle,2,1960.3315,"Surly Straggler 650b - 2016,Sun Bicycles Drifter 7 - 2017"
144,Hans,Price,1,256.4905,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
145,Miquel,Neal,3,2898.690666666666,"Trek Slash 8 27.5 - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
146,Stefany,Potter,4,1545.8906,"Surly Karate Monkey 27.5+ Frameset - 2017,Surly Pack Rat Frameset - 2018,Surly Straggler - 2018,Electra Cruiser Lux 7D - 2018"
147,Bernetta,Marquez,2,5161.4860499999995,"Trek Fuel EX 8 29 - 2016,Trek Remedy 9.8 - 2017"
148,Julee,Woodard,2,630.4865,"Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
149,Meredith,Bryan,2,4237.0812,"Surly Ice Cream Truck Frameset - 2016,Trek Slash 8 27.5 - 2016"
150,Weldon,Michael,2,1920.441,"Surly Straggler 650b - 2016,Pure Cycles Vine 8-Speed - 2016"
151,Joesph,Delacruz,6,1143.9378,"Trek Fuel EX 8 29 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Moto 1 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Haro Shift R3 - 2017,Electra Tiger Shark 1 (20-inch) - Boys' - 2018"
152,Katherina,Odom,3,1214.5146666666667,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Trek Fuel EX 8 29 - 2018,Trek Precaliber 24 21-speed Girl's - 2018"
153,Laraine,Robbins,9,1896.4991333333335,"Ritchey Timberwolf Frameset - 2016,Trek Fuel EX 8 29 - 2016,Heller Shagamaw Frame - 2016,Surly Ice Cream Truck Frameset - 2016,Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek Domane SLR 6 Disc - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Sun Bicycles Streamway 3 - 2017"
154,Jenise,Preston,1,751.984,Surly Ice Cream Truck Frameset - 2016
155,Lory,Page,3,1404.9911333333332,"Trek Slash 8 27.5 - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
156,Charlyn,Cantrell,3,1511.461,"Trek Slash 8 27.5 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
157,Carola,Rodriquez,9,1984.5777333333333,"Surly Ice Cream Truck Frameset - 2016,Surly Straggler - 2016,Surly Straggler 650b - 2016,Electra Townie Original 7D - 2015/2016,Electra Girl's Hawaii 1 16"" - 2017,Sun Bicycles Cruz 3 - 2017,Electra Loft Go! 8i - 2018,Trek Boone 7 Disc - 2018,Electra Townie Original 1 Ladies' - 2018"
158,Alane,Kennedy,2,697.5812,"Surly Ice Cream Truck Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016"
159,Regina,Burns,4,2753.483625,"Surly Wednesday Frameset - 2016,Trek Slash 8 27.5 - 2016,Electra Townie Original 7D EQ - 2016,Electra Townie Original 7D EQ - Women's - 2016"
160,Omer,Estrada,2,3987.9864999999995,"Surly Ice Cream Truck Frameset - 2016,Trek Slash 8 27.5 - 2016"
161,Crystle,Gilliam,3,1432.0605000000003,"Surly Straggler - 2016,Surly Big Dummy Frameset - 2017,Sun Bicycles Biscayne Tandem 7 - 2017"
162,Kam,Wilder,4,1023.712025,"Heller Shagamaw Frame - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Haro SR 1.2 - 2017,Sun Bicycles Brickell Tandem 7 - 2017"
163,Margert,Stevens,5,970.22744,"Surly Ice Cream Truck Frameset - 2016,Surly Straggler 650b - 2016,Electra Moto 1 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
164,Tomika,Larson,1,1139.981,Electra Townie Original 7D EQ - 2016
165,Jeromy,Burch,7,1701.1291571428571,"Surly Ice Cream Truck Frameset - 2017,Trek Madone 9.2 - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017,Surly Big Fat Dummy Frameset - 2018,Trek Fuel EX 5 Plus - 2018,Strider Strider 20 Sport - 2018,Electra Starship 1 16"" - 2018"
166,Lena,Mills,1,751.984,Surly Wednesday Frameset - 2017
167,Loreta,Johnston,5,2834.4437,"Trek Session DH 27.5 Carbon Frameset - 2017,Haro SR 1.1 - 2017,Trek Silque SLR 7 Women's - 2017,Haro Shredder Pro 20 - 2017,Sun Bicycles Streamway 7 - 2017"
168,Nettie,Mcdaniel,5,760.32974,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Glam Punk 3i Ladies' - 2017,Electra Amsterdam Original 3i Ladies' - 2017,Trek Precaliber 16 Boys - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
169,Karla,Kirk,4,3419.58925,"Trek Slash 8 27.5 - 2016,Surly Straggler - 2016,Sun Bicycles Cruz 3 - 2017,Trek Super Commuter+ 7 - 2018"
170,Regine,Gonzales,6,2300.2166166666666,"Surly Straggler 650b - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles William 3-Speed - 2016,Trek Farley Alloy Frameset - 2017,Trek Boone 7 - 2017,Trek Powerfly 5 Women's - 2018"
171,Miriam,Baker,5,744.7655000000001,"Electra Townie Original 7D EQ - 2016,Surly Steamroller - 2017,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles Revolutions 24 - Girl's - 2017,Sun Bicycles Streamway 7 - 2017"
172,Jeanie,Kirkland,5,3168.21984,"Trek Silque SLR 8 Women's - 2017,Sun Bicycles ElectroLite - 2017,Sun Bicycles Brickell Tandem CB - 2017,Trek Domane AL 2 Women's - 2018,Electra Soft Serve 1 (16-inch) - Girl's - 2018"
173,Marquerite,Dawson,5,1614.4662,"Trek Fuel EX 8 29 - 2016,Sun Bicycles Spider 3i - 2017,Haro SR 1.1 - 2017,Electra Cruiser Lux 1 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
174,Babara,Ochoa,1,2963.9809999999998,Sun Bicycles ElectroLite - 2017
175,Nova,Hess,4,3255.9815,"Ritchey Timberwolf Frameset - 2016,Trek Domane SL 5 Disc - 2018,Electra Townie Commute Go! Ladies' - 2018,Electra Townie Original 21D EQ - 2017/2018"
176,Carley,Reynolds,7,975.6727428571429,"Surly Wednesday Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Surly Troll Frameset - 2017,Trek Domane ALR Frameset - 2018,Trek Precaliber 24 21-speed Boy's - 2018,Electra Treasure 1 20"" - 2018"
177,Carissa,Foreman,1,170.991,Trek Precaliber 12 Boys - 2017
178,Genoveva,Tyler,3,1375.1855000000003,"Surly Wednesday Frameset - 2016,Surly Straggler 650b - 2016,Electra Cruiser 1 (24-Inch) - 2016"
179,Deane,Sears,2,2943.6711999999998,"Surly Wednesday - 2017,Trek Emonda S 4 - 2017"
180,Karey,Steele,1,2478.4,Surly Straggler - 2018
181,Olevia,Pitts,4,2068.4889749999998,"Trek Conduit+ - 2016,Electra Townie Original 7D EQ - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Surly Troll Frameset - 2018"
182,Jenniffer,Bullock,4,4436.648775,"Trek Slash 8 27.5 - 2016,Surly Straggler 650b - 2016,Surly Ice Cream Truck Frameset - 2017,Trek Powerfly 8 FS Plus - 2017"
183,Jeniffer,Ratliff,1,1254.9405,Heller Shagamaw Frame - 2016
184,Klara,Stanley,3,5478.688333333334,"Pure Cycles Vine 8-Speed - 2016,Trek Domane SLR 6 Disc - 2017,Trek Boone 7 - 2017"
185,Morton,Lee,2,1645.38575,"Surly Karate Monkey 27.5+ Frameset - 2017,Sun Bicycles Streamway - 2017"
186,Ken,Charles,3,3277.8848999999996,"Trek Fuel EX 9.8 29 - 2017,Trek Precaliber 16 Boys - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
187,Hedwig,Paul,6,2268.6043166666664,"Ritchey Timberwolf Frameset - 2016,Sun Bicycles Atlas X-Type - 2017,Sun Bicycles Biscayne Tandem CB - 2017,Trek Domane SLR 6 Disc - 2018,Electra Cruiser Lux 7D - 2018,Electra Morningstar 3i Ladies' - 2018"
188,Sharla,Flynn,3,576.5916666666667,"Heller Shagamaw Frame - 2016,Electra Townie Original 7D - 2017,Trek Precaliber 20 6-speed Boy's - 2018"
189,Damian,Dawson,2,1034.68625,"Electra Townie Original 7D EQ - 2016,Surly Troll Frameset - 2017"
190,Toya,Pratt,4,520.535875,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Haro Downtown 16 - 2017,Haro Shredder Pro 20 - 2017,Electra Townie Original 7D - 2017"
191,Graciela,Barber,5,518.6257800000001,"Surly Ice Cream Truck Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D EQ - 2016,Trek Girl's Kickster - 2017,Trek Kids' Neko - 2018"
192,Bong,Hebert,7,2029.7697285714282,"Trek Slash 8 27.5 - 2016,Sun Bicycles Atlas X-Type - 2017,Sun Bicycles Lil Kitt'n - 2017,Sun Bicycles Streamway 7 - 2017,Sun Bicycles Streamway 7 - 2017,Trek Domane SLR 6 - 2018,Electra Townie Balloon 7i EQ - 2018"
193,Ayanna,Rhodes,3,304.98900000000003,"Electra Cruiser 1 (24-Inch) - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
194,Dorine,Roberson,8,1540.0150875000002,"Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016,Surly Straggler - 2016,Electra Townie Original 7D EQ - 2016,Surly Troll Frameset - 2017,Surly Steamroller - 2017,Electra Townie Commute Go! - 2018,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018"
195,Addie,Hahn,5,2987.00622,"Surly Karate Monkey 27.5+ Frameset - 2017,Surly Big Fat Dummy Frameset - 2018,Trek Neko+ - 2018,Trek XM700+ - 2018,Electra Super Moto 8i - 2018"
196,Edythe,Valencia,3,3649.982266666666,"Trek Emonda S 5 - 2017,Trek Boone Race Shop Limited - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
197,Andy,O'neill,5,931.0080800000002,"Ritchey Timberwolf Frameset - 2016,Surly Wednesday Frameset - 2016,Surly Straggler 650b - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 21D - 2016"
198,Luis,Tyler,3,916.4491333333334,"Surly Wednesday Frameset - 2017,Sun Bicycles Biscayne Tandem 7 - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
199,Clelia,Workman,3,1523.6908999999998,"Trek Remedy 29 Carbon Frameset - 2016,Trek Conduit+ - 2016,Electra Cruiser 1 (24-Inch) - 2016"
200,Ashely,Holmes,1,391.992,Electra Townie 3i EQ (20-inch) - Boys' - 2017
201,Candis,Harding,5,509.79463999999996,"Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - 2016,Electra Girl's Hawaii 1 16"" - 2017"
202,Marni,Bolton,3,1365.0046,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Electra Cruiser 1 (24-Inch) - 2016"
203,Minerva,Decker,5,2473.9253,"Electra Townie Original 21D - 2016,Sun Bicycles Biscayne Tandem CB - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Trek Super Commuter+ 8S - 2018,Electra Townie Original 21D EQ - 2017/2018"
204,Alpha,King,4,703.389675,"Ritchey Timberwolf Frameset - 2016,Surly Ice Cream Truck Frameset - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - Women's - 2016"
205,Harris,Pittman,4,910.5031500000001,"Surly Straggler 650b - 2016,Electra Moto 1 - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Cruiser 1 (24-Inch) - 2016"
206,Stephaine,Riddle,3,2809.9818,"Ritchey Timberwolf Frameset - 2016,Surly Wednesday Frameset - 2016,Trek Fuel EX 8 29 - 2016"
207,Michel,Blankenship,4,625.1095250000001,"Surly Ogre Frameset - 2017,Haro Shredder 20 Girls - 2017,Electra Savannah 3i (20-inch) - Girl's - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
208,Denis,Logan,5,1130.20534,"Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Straight 8 3i - 2018,Electra Townie Original 1 - 2018"
209,Jutta,Everett,1,1127.992,Haro SR 1.3 - 2017
210,Priscilla,Wilkins,1,3599.991,Trek Slash 8 27.5 - 2016
211,Gilma,Dejesus,2,736.2405,"Surly Wednesday Frameset - 2016,Electra Townie Original 21D - 2016"
212,Buford,Bridges,3,2051.9881333333333,"Trek Slash 8 27.5 - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D EQ - Women's - 2016"
213,Elenore,Hensley,4,1197.4336999999998,"Haro Flightline One ST - 2017,Trek Stache 5 - 2017,Sun Bicycles Cruz 3 - 2017,Electra Cruiser Lux 1 - 2017"
214,Ross,Pugh,4,758.185025,"Ritchey Timberwolf Frameset - 2016,Electra Amsterdam Original 3i Ladies' - 2017,Trek Boy's Kickster - 2015/2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
215,Judith,Finley,4,1099.490975,"Ritchey Timberwolf Frameset - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Trek Emonda S 4 - 2017,Electra Townie Original 7D - 2017"
216,Wai,Soto,3,1637.3856666666668,"Surly Ice Cream Truck Frameset - 2016,Trek Boone Race Shop Limited - 2017,Sun Bicycles Brickell Tandem CB - 2017"
217,Carline,Collier,6,845.5060833333333,"Surly Straggler 650b - 2016,Trek Session DH 27.5 Carbon Frameset - 2017,Sun Bicycles Cruz 7 - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra Cruiser 7D - 2016/2017/2018,Electra Townie Balloon 3i EQ - 2017/2018"
218,Casey,Gill,4,1725.61625,"Trek Remedy 29 Carbon Frameset - 2016,Surly Straggler - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - Women's - 2016"
219,Darcie,Morgan,2,783.5865,"Electra Townie Original 7D EQ - 2016,Sun Bicycles Streamway 7 - 2017"
