order_id,customer_name,product_name,quantity,store_name
108,Robby Sykes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
109,Ben Stone,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
109,Ben Stone,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
110,Launa Hull,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Rowlett Bikes
111,Zulema Browning,Electra Townie Original 21D - 2016,2,Baldwin Bikes
111,Zulema Browning,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
112,Micki Rutledge,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
112,Micki Rutledge,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
112,Micki Rutledge,Electra Townie Original 21D - 2016,2,Baldwin Bikes
112,Micki Rutledge,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
113,Theresia Barron,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
113,Theresia Barron,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
113,Theresia Barron,Electra Townie Original 21D - 2016,2,Baldwin Bikes
113,Theresia Barron,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
113,Theresia Barron,Electra Townie Original 21D - 2016,2,Baldwin Bikes
114,Mark Benton,Ritchey Timberwolf Frameset - 2016,1,Baldwin Bikes
114,Mark Benton,Electra Townie Original 21D - 2016,1,Baldwin Bikes
114,Mark Benton,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
115,Starr Schneider,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
115,Starr Schneider,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
116,Burma Summers,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
117,Gwenn Melton,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
117,Gwenn Melton,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
117,Gwenn Melton,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
117,Gwenn Melton,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
118,Danille Mcfarland,Surly Wednesday Frameset - 2016,2,Santa Cruz Bikes
118,Danille Mcfarland,Trek Fuel EX 8 29 - 2016,1,Santa Cruz Bikes
118,Danille Mcfarland,Surly Ice Cream Truck Frameset - 2016,1,Santa Cruz Bikes
118,Danille Mcfarland,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Santa Cruz Bikes
118,Danille Mcfarland,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Santa Cruz Bikes
119,Bryce Monroe,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
120,Sharie Alvarez,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
120,Sharie Alvarez,Surly Straggler - 2016,2,Baldwin Bikes
120,Sharie Alvarez,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
120,Sharie Alvarez,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
120,Sharie Alvarez,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
121,Tomika Wilder,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
121,Tomika Wilder,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
121,Tomika Wilder,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
121,Tomika Wilder,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
121,Tomika Wilder,Electra Townie Original 21D - 2016,2,Baldwin Bikes
122,Wallace Lane,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
123,Lecia Hancock,Electra Townie Original 21D - 2016,2,Baldwin Bikes
124,Elouise Fry,Trek Fuel EX 8 29 - 2016,1,Santa Cruz Bikes
124,Elouise Fry,Trek Slash 8 27.5 - 2016,2,Santa Cruz Bikes
124,Elouise Fry,Electra Townie Original 7D EQ - 2016,1,Santa Cruz Bikes
125,Laverne Craft,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
126,Shenna Espinoza,Trek Conduit+ - 2016,2,Baldwin Bikes
127,Chelsey Boyd,Trek Fuel EX 8 29 - 2016,2,Rowlett Bikes
127,Chelsey Boyd,Pure Cycles Vine 8-Speed - 2016,1,Rowlett Bikes
127,Chelsey Boyd,Electra Townie Original 7D EQ - Women's - 2016,1,Rowlett Bikes
128,Lissa Vargas,Surly Wednesday Frameset - 2016,2,Baldwin Bikes
128,Lissa Vargas,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
128,Lissa Vargas,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
128,Lissa Vargas,Electra Townie Original 21D - 2016,2,Baldwin Bikes
129,Armand Whitehead,Trek Conduit+ - 2016,1,Baldwin Bikes
129,Armand Whitehead,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
130,Marcelino Mcbride,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
130,Marcelino Mcbride,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
131,Hortencia Graham,Trek Fuel EX 8 29 - 2016,2,Rowlett Bikes
131,Hortencia Graham,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Rowlett Bikes
131,Hortencia Graham,Electra Townie Original 21D - 2016,2,Rowlett Bikes
132,Monika Berg,Ritchey Timberwolf Frameset - 2016,2,Santa Cruz Bikes
132,Monika Berg,Trek Conduit+ - 2016,1,Santa Cruz Bikes
132,Monika Berg,Electra Townie Original 7D EQ - Women's - 2016,1,Santa Cruz Bikes
133,Jerome Bolton,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
133,Jerome Bolton,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
134,Tuan Wolfe,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
134,Tuan Wolfe,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
134,Tuan Wolfe,Pure Cycles William 3-Speed - 2016,2,Baldwin Bikes
135,Alexandria Zamora,Ritchey Timberwolf Frameset - 2016,1,Baldwin Bikes
135,Alexandria Zamora,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
135,Alexandria Zamora,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
135,Alexandria Zamora,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
136,Gena Owens,Surly Wednesday Frameset - 2016,2,Rowlett Bikes
136,Gena Owens,Trek Slash 8 27.5 - 2016,2,Rowlett Bikes
137,Jina Cooper,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
137,Jina Cooper,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
138,Katharine Herrera,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
138,Katharine Herrera,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
139,Ezra Silva,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
139,Ezra Silva,Pure Cycles William 3-Speed - 2016,2,Baldwin Bikes
140,Devin Velazquez,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
140,Devin Velazquez,Electra Townie Original 21D - 2016,2,Baldwin Bikes
140,Devin Velazquez,Electra Moto 1 - 2016,1,Baldwin Bikes
140,Devin Velazquez,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
141,Erlene Cook,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
142,Regine Gonzales,Surly Straggler 650b - 2016,2,Santa Cruz Bikes
142,Regine Gonzales,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
142,Regine Gonzales,Pure Cycles William 3-Speed - 2016,1,Santa Cruz Bikes
143,Merlin Foreman,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
144,Hubert Reilly,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
145,Lavonne Anderson,Trek Conduit+ - 2016,2,Baldwin Bikes
145,Lavonne Anderson,Surly Straggler 650b - 2016,1,Baldwin Bikes
146,Keturah Massey,Ritchey Timberwolf Frameset - 2016,1,Santa Cruz Bikes
146,Keturah Massey,Surly Wednesday Frameset - 2016,2,Santa Cruz Bikes
146,Keturah Massey,Surly Ice Cream Truck Frameset - 2016,2,Santa Cruz Bikes
146,Keturah Massey,Electra Townie Original 21D - 2016,1,Santa Cruz Bikes
146,Keturah Massey,Electra Townie Original 7D EQ - Women's - 2016,2,Santa Cruz Bikes
147,Diana Guerra,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
148,Senaida Thompson,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
149,Han Schneider,Electra Townie Original 21D - 2016,2,Baldwin Bikes
149,Han Schneider,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
150,Reena Higgins,Surly Wednesday Frameset - 2016,1,Santa Cruz Bikes
150,Reena Higgins,Trek Slash 8 27.5 - 2016,1,Santa Cruz Bikes
150,Reena Higgins,Pure Cycles Vine 8-Speed - 2016,1,Santa Cruz Bikes
150,Reena Higgins,Electra Townie Original 7D - 2015/2016,2,Santa Cruz Bikes
151,Katina Mcintosh,Pure Cycles Vine 8-Speed - 2016,1,Santa Cruz Bikes
151,Katina Mcintosh,Electra Townie Original 7D EQ - 2016,1,Santa Cruz Bikes
152,Parker Prince,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
152,Parker Prince,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
152,Parker Prince,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
153,Edda Young,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
153,Edda Young,Electra Moto 1 - 2016,2,Baldwin Bikes
153,Edda Young,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
154,Dione Pratt,Electra Townie Original 21D - 2016,1,Santa Cruz Bikes
155,Loni Duncan,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
156,Sheri Cole,Surly Ice Cream Truck Frameset - 2016,1,Santa Cruz Bikes
156,Sheri Cole,Pure Cycles Vine 8-Speed - 2016,2,Santa Cruz Bikes
156,Sheri Cole,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Santa Cruz Bikes
157,Mozelle Carter,Trek Fuel EX 8 29 - 2016,1,Rowlett Bikes
157,Mozelle Carter,Trek Slash 8 27.5 - 2016,2,Rowlett Bikes
158,Dacia William,Electra Townie Original 21D - 2016,1,Rowlett Bikes
159,Araceli Golden,Electra Cruiser 1 (24-Inch) - 2016,1,Santa Cruz Bikes
160,Harris Pittman,Surly Straggler 650b - 2016,1,Baldwin Bikes
160,Harris Pittman,Electra Moto 1 - 2016,2,Baldwin Bikes
160,Harris Pittman,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
160,Harris Pittman,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
161,Kasie Rodriquez,Trek Slash 8 27.5 - 2016,2,Baldwin Bikes
161,Kasie Rodriquez,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
161,Kasie Rodriquez,Electra Townie Original 21D - 2016,2,Baldwin Bikes
162,Williemae Holloway,Surly Wednesday Frameset - 2016,2,Santa Cruz Bikes
162,Williemae Holloway,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Santa Cruz Bikes
162,Williemae Holloway,Electra Cruiser 1 (24-Inch) - 2016,2,Santa Cruz Bikes
163,Magdalena Sherman,Electra Townie Original 21D - 2016,1,Baldwin Bikes
163,Magdalena Sherman,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
164,Leonore Dorsey,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
164,Leonore Dorsey,Surly Straggler - 2016,2,Baldwin Bikes
164,Leonore Dorsey,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
165,Adriene Rivera,Ritchey Timberwolf Frameset - 2016,1,Santa Cruz Bikes
165,Adriene Rivera,Trek Fuel EX 8 29 - 2016,2,Santa Cruz Bikes
165,Adriene Rivera,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Santa Cruz Bikes
166,Abbey Pugh,Surly Straggler - 2016,2,Baldwin Bikes
166,Abbey Pugh,Surly Straggler 650b - 2016,1,Baldwin Bikes
167,Rico Salas,Trek Slash 8 27.5 - 2016,2,Baldwin Bikes
167,Rico Salas,Surly Straggler - 2016,1,Baldwin Bikes
167,Rico Salas,Electra Townie Original 21D - 2016,1,Baldwin Bikes
167,Rico Salas,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
168,Kandace Ayers,Surly Ice Cream Truck Frameset - 2016,1,Santa Cruz Bikes
168,Kandace Ayers,Surly Straggler 650b - 2016,2,Santa Cruz Bikes
168,Kandace Ayers,Electra Townie Original 21D - 2016,2,Santa Cruz Bikes
168,Kandace Ayers,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Santa Cruz Bikes
169,Carie Kidd,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
169,Carie Kidd,Surly Straggler - 2016,1,Baldwin Bikes
169,Carie Kidd,Surly Straggler 650b - 2016,1,Baldwin Bikes
169,Carie Kidd,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
169,Carie Kidd,Electra Townie Original 7D EQ - Women's - 2016,2,Baldwin Bikes
170,Aubrey Durham,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
170,Aubrey Durham,Electra Townie Original 21D - 2016,2,Baldwin Bikes
170,Aubrey Durham,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
170,Aubrey Durham,Electra Townie Original 21D - 2016,1,Baldwin Bikes
171,Elvera Peck,Trek Remedy 29 Carbon Frameset - 2016,1,Santa Cruz Bikes
172,Cindi Ellis,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
172,Cindi Ellis,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
173,Dacia William,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Rowlett Bikes
173,Dacia William,Electra Townie Original 7D EQ - 2016,1,Rowlett Bikes
173,Dacia William,Electra Townie Original 7D EQ - Women's - 2016,2,Rowlett Bikes
174,Destiny Goodman,Pure Cycles William 3-Speed - 2016,2,Baldwin Bikes
174,Destiny Goodman,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
175,Steve Bender,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
175,Steve Bender,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
175,Steve Bender,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
175,Steve Bender,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
176,Melba Wilkinson,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
176,Melba Wilkinson,Surly Straggler 650b - 2016,2,Baldwin Bikes
176,Melba Wilkinson,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
177,Lucy Woods,Electra Townie Original 7D EQ - Women's - 2016,2,Santa Cruz Bikes
178,Graig Roth,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
178,Graig Roth,Surly Straggler - 2016,2,Baldwin Bikes
178,Graig Roth,Electra Townie Original 21D - 2016,1,Baldwin Bikes
178,Graig Roth,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
179,Shery Acosta,Electra Townie Original 21D - 2016,2,Baldwin Bikes
179,Shery Acosta,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
179,Shery Acosta,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
179,Shery Acosta,Electra Townie Original 7D EQ - Women's - 2016,2,Baldwin Bikes
179,Shery Acosta,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
180,Kristel Bullock,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
181,Latosha Dalton,Surly Straggler - 2016,1,Santa Cruz Bikes
181,Latosha Dalton,Surly Straggler 650b - 2016,1,Santa Cruz Bikes
181,Latosha Dalton,Electra Moto 1 - 2016,2,Santa Cruz Bikes
181,Latosha Dalton,Electra Townie Original 21D - 2016,2,Santa Cruz Bikes
182,Phylis Adkins,Electra Townie Original 21D - 2016,2,Baldwin Bikes
182,Phylis Adkins,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
183,Adelle Larsen,Surly Straggler 650b - 2016,2,Baldwin Bikes
183,Adelle Larsen,Electra Townie Original 21D - 2016,2,Baldwin Bikes
183,Adelle Larsen,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
183,Adelle Larsen,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
184,Brianna Moss,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
184,Brianna Moss,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
184,Brianna Moss,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
185,Corene Wall,Trek Remedy 29 Carbon Frameset - 2016,1,Santa Cruz Bikes
185,Corene Wall,Electra Townie Original 7D EQ - Women's - 2016,1,Santa Cruz Bikes
186,Waldo Hart,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
186,Waldo Hart,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
187,Jeniffer Ratliff,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
188,Lorrie Pollard,Trek Slash 8 27.5 - 2016,2,Baldwin Bikes
189,Allie Conley,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
190,Violet Valenzuela,Surly Wednesday Frameset - 2016,2,Baldwin Bikes
190,Violet Valenzuela,Electra Moto 1 - 2016,1,Baldwin Bikes
190,Violet Valenzuela,Electra Townie Original 21D - 2016,1,Baldwin Bikes
191,Ruthanne Hoover,Surly Wednesday Frameset - 2016,1,Santa Cruz Bikes
191,Ruthanne Hoover,Trek Remedy 29 Carbon Frameset - 2016,2,Santa Cruz Bikes
191,Ruthanne Hoover,Electra Townie Original 21D - 2016,2,Santa Cruz Bikes
191,Ruthanne Hoover,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Santa Cruz Bikes
191,Ruthanne Hoover,Electra Townie Original 7D - 2015/2016,1,Santa Cruz Bikes
192,Viva Dawson,Ritchey Timberwolf Frameset - 2016,1,Baldwin Bikes
192,Viva Dawson,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
192,Viva Dawson,Surly Straggler - 2016,2,Baldwin Bikes
192,Viva Dawson,Electra Townie Original 21D - 2016,2,Baldwin Bikes
192,Viva Dawson,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
193,Trena Rogers,Electra Townie Original 21D - 2016,2,Santa Cruz Bikes
194,Carroll Kelly,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
195,Kasha Sullivan,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
195,Kasha Sullivan,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
195,Kasha Sullivan,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
195,Kasha Sullivan,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
195,Kasha Sullivan,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
196,Tammie Cherry,Surly Wednesday Frameset - 2016,2,Baldwin Bikes
196,Tammie Cherry,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
196,Tammie Cherry,Surly Straggler - 2016,2,Baldwin Bikes
196,Tammie Cherry,Electra Townie Original 21D - 2016,1,Baldwin Bikes
196,Tammie Cherry,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
197,Erlinda Nielsen,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
197,Erlinda Nielsen,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
198,Allison Nolan,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
198,Allison Nolan,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
198,Allison Nolan,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
198,Allison Nolan,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
198,Allison Nolan,Electra Townie Original 7D EQ - Women's - 2016,2,Baldwin Bikes
199,Marisa Chambers,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
199,Marisa Chambers,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
199,Marisa Chambers,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
200,Lanelle Guerra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
200,Lanelle Guerra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
201,Brenda Tate,Trek Slash 8 27.5 - 2016,1,Rowlett Bikes
201,Brenda Tate,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Rowlett Bikes
201,Brenda Tate,Pure Cycles Vine 8-Speed - 2016,1,Rowlett Bikes
201,Brenda Tate,Electra Townie Original 21D - 2016,1,Rowlett Bikes
202,Joi Reeves,Trek Remedy 29 Carbon Frameset - 2016,1,Santa Cruz Bikes
202,Joi Reeves,Electra Moto 1 - 2016,2,Santa Cruz Bikes
202,Joi Reeves,Pure Cycles Vine 8-Speed - 2016,1,Santa Cruz Bikes
202,Joi Reeves,Electra Townie Original 7D - 2015/2016,2,Santa Cruz Bikes
203,Henrietta Wagner,Surly Wednesday Frameset - 2016,2,Rowlett Bikes
203,Henrietta Wagner,Pure Cycles Vine 8-Speed - 2016,2,Rowlett Bikes
203,Henrietta Wagner,Pure Cycles William 3-Speed - 2016,2,Rowlett Bikes
203,Henrietta Wagner,Electra Townie Original 7D EQ - 2016,1,Rowlett Bikes
204,Danilo Holmes,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
204,Danilo Holmes,Pure Cycles Vine 8-Speed - 2016,2,Baldwin Bikes
205,Myrtie James,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
205,Myrtie James,Electra Townie Original 21D - 2016,2,Baldwin Bikes
206,Tania Swanson,Electra Townie Original 7D EQ - Women's - 2016,1,Rowlett Bikes
206,Tania Swanson,Electra Townie Original 7D - 2015/2016,1,Rowlett Bikes
207,Marget Hodge,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
207,Marget Hodge,Trek Slash 8 27.5 - 2016,2,Baldwin Bikes
207,Marget Hodge,Surly Straggler 650b - 2016,2,Baldwin Bikes
207,Marget Hodge,Electra Townie Original 21D - 2016,2,Baldwin Bikes
208,Leanna Manning,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
208,Leanna Manning,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
208,Leanna Manning,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
208,Leanna Manning,Surly Straggler - 2016,2,Baldwin Bikes
208,Leanna Manning,Electra Townie Original 21D - 2016,1,Baldwin Bikes
209,Clarita Curry,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
210,Lynn Mcmahon,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
210,Lynn Mcmahon,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
211,Penney Hall,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
211,Penney Hall,Surly Straggler - 2016,1,Baldwin Bikes
212,Lanora Robbins,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
212,Lanora Robbins,Electra Townie Original 21D - 2016,2,Baldwin Bikes
212,Lanora Robbins,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
212,Lanora Robbins,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
213,Lilliam Nolan,Electra Cruiser 1 (24-Inch) - 2016,1,Rowlett Bikes
214,Kaci Gallegos,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
215,Kelsey Noble,Electra Townie Original 21D - 2016,2,Baldwin Bikes
215,Kelsey Noble,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
216,Angelina Lloyd,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
216,Angelina Lloyd,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Santa Cruz Bikes
217,Sebrina Hart,Surly Straggler - 2016,2,Baldwin Bikes
217,Sebrina Hart,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
217,Sebrina Hart,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
218,Vernetta Banks,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
218,Vernetta Banks,Electra Townie Original 21D - 2016,1,Baldwin Bikes
218,Vernetta Banks,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
219,Inez Snider,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
219,Inez Snider,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
220,Noble Glover,Surly Wednesday Frameset - 2016,2,Baldwin Bikes
220,Noble Glover,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
220,Noble Glover,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
220,Noble Glover,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
221,Donovan Cantrell,Surly Straggler 650b - 2016,2,Santa Cruz Bikes
222,Gertrud Rhodes,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
222,Gertrud Rhodes,Surly Straggler - 2016,1,Baldwin Bikes
223,Veronique Fulton,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
223,Veronique Fulton,Trek Slash 8 27.5 - 2016,2,Baldwin Bikes
223,Veronique Fulton,Electra Moto 1 - 2016,1,Baldwin Bikes
223,Veronique Fulton,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
223,Veronique Fulton,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
224,Carola Rodriquez,Surly Ice Cream Truck Frameset - 2016,1,Santa Cruz Bikes
224,Carola Rodriquez,Surly Straggler - 2016,2,Santa Cruz Bikes
224,Carola Rodriquez,Surly Straggler 650b - 2016,2,Santa Cruz Bikes
224,Carola Rodriquez,Electra Townie Original 7D - 2015/2016,1,Santa Cruz Bikes
225,Fransisca Nicholson,Trek Conduit+ - 2016,1,Santa Cruz Bikes
225,Fransisca Nicholson,Electra Cruiser 1 (24-Inch) - 2016,1,Santa Cruz Bikes
226,Tony Hicks,Ritchey Timberwolf Frameset - 2016,1,Santa Cruz Bikes
227,Kirstie Vazquez,Surly Wednesday Frameset - 2016,2,Baldwin Bikes
227,Kirstie Vazquez,Electra Moto 1 - 2016,2,Baldwin Bikes
228,Jamika Blanchard,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
228,Jamika Blanchard,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
228,Jamika Blanchard,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
228,Jamika Blanchard,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
228,Jamika Blanchard,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
229,Evelina Manning,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
229,Evelina Manning,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
229,Evelina Manning,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
